dteday,year,month,hr,weekday,season,weather_description,cnt,registered,casual,temp
2012-02-02,2012,February,22,Thursday,Spring,Clear,109,106,3,0.32
2012-02-02,2012,February,23,Thursday,Spring,Clear,61,61,0,0.32
2012-02-03,2012,February,0,Friday,Spring,Clear,38,37,1,0.32
2012-02-03,2012,February,1,Friday,Spring,Clear,22,19,3,0.3
2012-02-03,2012,February,2,Friday,Spring,Clear,6,6,0,0.3
2012-02-03,2012,February,3,Friday,Spring,Clear,4,4,0,0.28
2012-02-03,2012,February,4,Friday,Spring,Clear,2,2,0,0.26
2012-02-03,2012,February,5,Friday,Spring,Clear,17,17,0,0.26
2012-02-03,2012,February,6,Friday,Spring,Clear,88,88,0,0.24
2012-02-03,2012,February,7,Friday,Spring,Clear,226,216,10,0.24
2012-02-03,2012,February,8,Friday,Spring,Clear,441,429,12,0.24
2012-02-03,2012,February,9,Friday,Spring,Clear,270,252,18,0.24
2012-02-03,2012,February,10,Friday,Spring,Clear,129,114,15,0.28
2012-02-03,2012,February,11,Friday,Spring,Clear,164,149,15,0.32
2012-02-03,2012,February,12,Friday,Spring,Clear,216,191,25,0.34
2012-02-03,2012,February,13,Friday,Spring,Clear,198,173,25,0.36
2012-02-03,2012,February,14,Friday,Spring,Clear,170,148,22,0.36
2012-02-03,2012,February,15,Friday,Spring,Clear,216,168,48,0.38
2012-02-03,2012,February,16,Friday,Spring,Clear,311,275,36,0.4
2012-02-03,2012,February,17,Friday,Spring,Clear,488,458,30,0.4
2012-02-03,2012,February,18,Friday,Spring,Clear,385,368,17,0.38
2012-02-03,2012,February,19,Friday,Spring,Clear,267,256,11,0.34
2012-02-03,2012,February,20,Friday,Spring,Clear,163,155,8,0.34
2012-02-03,2012,February,21,Friday,Spring,Clear,134,126,8,0.34
2012-02-03,2012,February,22,Friday,Spring,Clear,119,116,3,0.34
2012-02-03,2012,February,23,Friday,Spring,Clear,77,74,3,0.26
2012-02-04,2012,February,0,Saturday,Spring,Clear,86,76,10,0.26
2012-02-04,2012,February,1,Saturday,Spring,Clear,43,43,0,0.26
2012-02-04,2012,February,2,Saturday,Spring,Clear,44,38,6,0.24
2012-02-04,2012,February,3,Saturday,Spring,Clear,18,17,1,0.24
2012-02-04,2012,February,4,Saturday,Spring,Clear,6,5,1,0.24
2012-02-04,2012,February,5,Saturday,Spring,Clear,4,3,1,0.24
2012-02-04,2012,February,6,Saturday,Spring,Clear,5,4,1,0.22
2012-02-04,2012,February,7,Saturday,Spring,Partly Cloudy,28,27,1,0.24
2012-02-04,2012,February,8,Saturday,Spring,Clear,90,86,4,0.24
2012-02-04,2012,February,9,Saturday,Spring,Clear,157,141,16,0.24
2012-02-04,2012,February,10,Saturday,Spring,Clear,224,193,31,0.24
2012-02-04,2012,February,11,Saturday,Spring,Clear,270,224,46,0.3
2012-02-04,2012,February,12,Saturday,Spring,Partly Cloudy,300,260,40,0.3
2012-02-04,2012,February,13,Saturday,Spring,Partly Cloudy,302,244,58,0.3
2012-02-04,2012,February,14,Saturday,Spring,Partly Cloudy,276,229,47,0.32
2012-02-04,2012,February,15,Saturday,Spring,Partly Cloudy,305,244,61,0.32
2012-02-04,2012,February,16,Saturday,Spring,Partly Cloudy,143,123,20,0.34
2012-02-04,2012,February,17,Saturday,Spring,Light Snow/Rain,67,54,13,0.3
2012-02-04,2012,February,18,Saturday,Spring,Light Snow/Rain,64,58,6,0.28
2012-02-04,2012,February,19,Saturday,Spring,Light Snow/Rain,80,75,5,0.26
2012-02-04,2012,February,20,Saturday,Spring,Light Snow/Rain,77,73,4,0.24
2012-02-04,2012,February,21,Saturday,Spring,Light Snow/Rain,78,74,4,0.24
2012-02-04,2012,February,22,Saturday,Spring,Partly Cloudy,95,91,4,0.24
2012-02-04,2012,February,23,Saturday,Spring,Partly Cloudy,70,66,4,0.24
2012-02-05,2012,February,0,Sunday,Spring,Partly Cloudy,61,58,3,0.24
2012-02-05,2012,February,1,Sunday,Spring,Partly Cloudy,51,46,5,0.24
2012-02-05,2012,February,2,Sunday,Spring,Partly Cloudy,63,59,4,0.24
2012-02-05,2012,February,3,Sunday,Spring,Light Snow/Rain,17,13,4,0.24
2012-02-05,2012,February,4,Sunday,Spring,Partly Cloudy,9,9,0,0.24
2012-02-05,2012,February,5,Sunday,Spring,Light Snow/Rain,4,4,0,0.26
2012-02-05,2012,February,6,Sunday,Spring,Partly Cloudy,4,4,0,0.26
2012-02-05,2012,February,7,Sunday,Spring,Partly Cloudy,16,16,0,0.24
2012-02-05,2012,February,8,Sunday,Spring,Partly Cloudy,62,58,4,0.24
2012-02-05,2012,February,9,Sunday,Spring,Partly Cloudy,92,83,9,0.24
2012-02-05,2012,February,10,Sunday,Spring,Partly Cloudy,148,138,10,0.26
2012-02-05,2012,February,11,Sunday,Spring,Partly Cloudy,182,160,22,0.26
2012-02-05,2012,February,12,Sunday,Spring,Partly Cloudy,248,223,25,0.26
2012-02-05,2012,February,13,Sunday,Spring,Partly Cloudy,274,241,33,0.28
2012-02-05,2012,February,14,Sunday,Spring,Clear,243,203,40,0.3
2012-02-05,2012,February,15,Sunday,Spring,Partly Cloudy,272,217,55,0.3
2012-02-05,2012,February,16,Sunday,Spring,Clear,296,261,35,0.3
2012-02-05,2012,February,17,Sunday,Spring,Clear,306,275,31,0.32
2012-02-05,2012,February,18,Sunday,Spring,Clear,181,171,10,0.3
2012-02-05,2012,February,19,Sunday,Spring,Clear,69,63,6,0.3
2012-02-05,2012,February,20,Sunday,Spring,Clear,50,47,3,0.28
2012-02-05,2012,February,21,Sunday,Spring,Clear,66,60,6,0.28
2012-02-05,2012,February,22,Sunday,Spring,Clear,191,182,9,0.26
2012-02-05,2012,February,23,Sunday,Spring,Clear,42,38,4,0.24
2012-02-06,2012,February,0,Monday,Spring,Clear,21,14,7,0.24
2012-02-06,2012,February,1,Monday,Spring,Clear,6,6,0,0.22
2012-02-06,2012,February,2,Monday,Spring,Clear,3,3,0,0.22
2012-02-06,2012,February,4,Monday,Spring,Clear,2,2,0,0.18
2012-02-06,2012,February,5,Monday,Spring,Clear,17,17,0,0.18
2012-02-06,2012,February,6,Monday,Spring,Clear,72,72,0,0.16
2012-02-06,2012,February,7,Monday,Spring,Clear,234,229,5,0.16
2012-02-06,2012,February,8,Monday,Spring,Clear,444,434,10,0.16
2012-02-06,2012,February,9,Monday,Spring,Clear,277,269,8,0.18
2012-02-06,2012,February,10,Monday,Spring,Clear,116,96,20,0.22
2012-02-06,2012,February,11,Monday,Spring,Clear,116,104,12,0.26
2012-02-06,2012,February,12,Monday,Spring,Clear,150,131,19,0.32
2012-02-06,2012,February,13,Monday,Spring,Clear,141,124,17,0.38
2012-02-06,2012,February,14,Monday,Spring,Clear,140,126,14,0.4
2012-02-06,2012,February,15,Monday,Spring,Clear,171,146,25,0.42
2012-02-06,2012,February,16,Monday,Spring,Clear,228,215,13,0.4
2012-02-06,2012,February,17,Monday,Spring,Clear,430,417,13,0.4
2012-02-06,2012,February,18,Monday,Spring,Clear,437,426,11,0.38
2012-02-06,2012,February,19,Monday,Spring,Clear,291,284,7,0.36
2012-02-06,2012,February,20,Monday,Spring,Clear,201,194,7,0.34
2012-02-06,2012,February,21,Monday,Spring,Clear,154,143,11,0.32
2012-02-06,2012,February,22,Monday,Spring,Clear,87,83,4,0.3
2012-02-06,2012,February,23,Monday,Spring,Clear,46,43,3,0.3
2012-02-07,2012,February,0,Tuesday,Spring,Clear,23,22,1,0.3
2012-02-07,2012,February,1,Tuesday,Spring,Clear,14,6,8,0.28
2012-02-07,2012,February,2,Tuesday,Spring,Clear,4,4,0,0.3
2012-02-07,2012,February,3,Tuesday,Spring,Partly Cloudy,2,1,1,0.3
2012-02-07,2012,February,4,Tuesday,Spring,Partly Cloudy,3,3,0,0.3
2012-02-07,2012,February,5,Tuesday,Spring,Clear,15,15,0,0.32
2012-02-07,2012,February,6,Tuesday,Spring,Clear,100,98,2,0.32
2012-02-07,2012,February,7,Tuesday,Spring,Clear,299,293,6,0.32
2012-02-07,2012,February,8,Tuesday,Spring,Clear,529,522,7,0.3
2012-02-07,2012,February,9,Tuesday,Spring,Clear,289,278,11,0.32
2012-02-07,2012,February,10,Tuesday,Spring,Clear,116,104,12,0.34
2012-02-07,2012,February,11,Tuesday,Spring,Clear,129,120,9,0.36
2012-02-07,2012,February,12,Tuesday,Spring,Clear,172,163,9,0.4
2012-02-07,2012,February,13,Tuesday,Spring,Clear,184,169,15,0.44
2012-02-07,2012,February,14,Tuesday,Spring,Clear,138,127,11,0.44
2012-02-07,2012,February,15,Tuesday,Spring,Clear,146,133,13,0.44
2012-02-07,2012,February,16,Tuesday,Spring,Clear,276,257,19,0.44
2012-02-07,2012,February,17,Tuesday,Spring,Clear,509,494,15,0.44
2012-02-07,2012,February,18,Tuesday,Spring,Clear,518,508,10,0.42
2012-02-07,2012,February,19,Tuesday,Spring,Clear,338,327,11,0.38
2012-02-07,2012,February,20,Tuesday,Spring,Clear,212,206,6,0.36
2012-02-07,2012,February,21,Tuesday,Spring,Clear,190,170,20,0.34
2012-02-07,2012,February,22,Tuesday,Spring,Clear,118,107,11,0.32
2012-02-07,2012,February,23,Tuesday,Spring,Clear,51,49,2,0.32
2012-02-08,2012,February,0,Wednesday,Spring,Clear,23,21,2,0.3
2012-02-08,2012,February,1,Wednesday,Spring,Clear,10,9,1,0.28
2012-02-08,2012,February,2,Wednesday,Spring,Clear,1,1,0,0.26
2012-02-08,2012,February,3,Wednesday,Spring,Clear,1,1,0,0.26
2012-02-08,2012,February,4,Wednesday,Spring,Clear,1,1,0,0.24
2012-02-08,2012,February,5,Wednesday,Spring,Clear,20,20,0,0.24
2012-02-08,2012,February,6,Wednesday,Spring,Partly Cloudy,98,95,3,0.24
2012-02-08,2012,February,7,Wednesday,Spring,Partly Cloudy,281,276,5,0.24
2012-02-08,2012,February,8,Wednesday,Spring,Partly Cloudy,508,495,13,0.24
2012-02-08,2012,February,9,Wednesday,Spring,Partly Cloudy,253,245,8,0.24
2012-02-08,2012,February,10,Wednesday,Spring,Partly Cloudy,108,107,1,0.26
2012-02-08,2012,February,11,Wednesday,Spring,Partly Cloudy,102,97,5,0.26
2012-02-08,2012,February,12,Wednesday,Spring,Partly Cloudy,138,124,14,0.28
2012-02-08,2012,February,13,Wednesday,Spring,Partly Cloudy,126,111,15,0.28
2012-02-08,2012,February,14,Wednesday,Spring,Partly Cloudy,108,100,8,0.3
2012-02-08,2012,February,15,Wednesday,Spring,Light Snow/Rain,54,49,5,0.3
2012-02-08,2012,February,16,Wednesday,Spring,Light Snow/Rain,75,73,2,0.26
2012-02-08,2012,February,17,Wednesday,Spring,Light Snow/Rain,155,147,8,0.24
2012-02-08,2012,February,18,Wednesday,Spring,Light Snow/Rain,167,163,4,0.24
2012-02-08,2012,February,19,Wednesday,Spring,Light Snow/Rain,161,158,3,0.24
2012-02-08,2012,February,20,Wednesday,Spring,Light Snow/Rain,125,122,3,0.24
2012-02-08,2012,February,21,Wednesday,Spring,Light Snow/Rain,129,126,3,0.24
2012-02-08,2012,February,22,Wednesday,Spring,Partly Cloudy,98,95,3,0.24
2012-02-08,2012,February,23,Wednesday,Spring,Partly Cloudy,60,57,3,0.24
2012-02-09,2012,February,0,Thursday,Spring,Partly Cloudy,26,23,3,0.24
2012-02-09,2012,February,1,Thursday,Spring,Partly Cloudy,12,10,2,0.24
2012-02-09,2012,February,2,Thursday,Spring,Clear,2,2,0,0.22
2012-02-09,2012,February,3,Thursday,Spring,Clear,4,4,0,0.22
2012-02-09,2012,February,4,Thursday,Spring,Partly Cloudy,1,1,0,0.22
2012-02-09,2012,February,5,Thursday,Spring,Clear,18,18,0,0.2
2012-02-09,2012,February,6,Thursday,Spring,Clear,76,75,1,0.2
2012-02-09,2012,February,7,Thursday,Spring,Clear,267,263,4,0.2
2012-02-09,2012,February,8,Thursday,Spring,Clear,484,473,11,0.2
2012-02-09,2012,February,9,Thursday,Spring,Clear,238,229,9,0.2
2012-02-09,2012,February,10,Thursday,Spring,Clear,97,90,7,0.22
2012-02-09,2012,February,11,Thursday,Spring,Clear,99,95,4,0.24
2012-02-09,2012,February,12,Thursday,Spring,Clear,158,148,10,0.26
2012-02-09,2012,February,13,Thursday,Spring,Clear,154,144,10,0.3
2012-02-09,2012,February,14,Thursday,Spring,Clear,144,126,18,0.32
2012-02-09,2012,February,15,Thursday,Spring,Clear,134,120,14,0.32
2012-02-09,2012,February,16,Thursday,Spring,Clear,238,223,15,0.34
2012-02-09,2012,February,17,Thursday,Spring,Clear,399,387,12,0.34
2012-02-09,2012,February,18,Thursday,Spring,Clear,417,404,13,0.34
2012-02-09,2012,February,19,Thursday,Spring,Clear,295,287,8,0.32
2012-02-09,2012,February,20,Thursday,Spring,Clear,199,197,2,0.32
2012-02-09,2012,February,21,Thursday,Spring,Clear,177,169,8,0.3
2012-02-09,2012,February,22,Thursday,Spring,Partly Cloudy,107,104,3,0.3
2012-02-09,2012,February,23,Thursday,Spring,Partly Cloudy,84,75,9,0.3
2012-02-10,2012,February,0,Friday,Spring,Partly Cloudy,43,39,4,0.28
2012-02-10,2012,February,1,Friday,Spring,Partly Cloudy,13,11,2,0.28
2012-02-10,2012,February,2,Friday,Spring,Clear,16,9,7,0.26
2012-02-10,2012,February,3,Friday,Spring,Clear,5,5,0,0.26
2012-02-10,2012,February,4,Friday,Spring,Clear,2,2,0,0.26
2012-02-10,2012,February,5,Friday,Spring,Clear,17,17,0,0.24
2012-02-10,2012,February,6,Friday,Spring,Clear,64,61,3,0.2
2012-02-10,2012,February,7,Friday,Spring,Clear,230,225,5,0.2
2012-02-10,2012,February,8,Friday,Spring,Clear,448,447,1,0.2
2012-02-10,2012,February,9,Friday,Spring,Clear,275,265,10,0.22
2012-02-10,2012,February,10,Friday,Spring,Partly Cloudy,124,119,5,0.26
2012-02-10,2012,February,11,Friday,Spring,Partly Cloudy,153,134,19,0.28
2012-02-10,2012,February,12,Friday,Spring,Partly Cloudy,176,168,8,0.3
2012-02-10,2012,February,13,Friday,Spring,Partly Cloudy,192,170,22,0.3
2012-02-10,2012,February,14,Friday,Spring,Partly Cloudy,146,138,8,0.32
2012-02-10,2012,February,15,Friday,Spring,Partly Cloudy,191,164,27,0.32
2012-02-10,2012,February,16,Friday,Spring,Partly Cloudy,268,240,28,0.34
2012-02-10,2012,February,17,Friday,Spring,Partly Cloudy,396,381,15,0.34
2012-02-10,2012,February,18,Friday,Spring,Light Snow/Rain,359,345,14,0.3
2012-02-10,2012,February,19,Friday,Spring,Partly Cloudy,262,246,16,0.32
2012-02-10,2012,February,20,Friday,Spring,Partly Cloudy,151,144,7,0.32
2012-02-10,2012,February,21,Friday,Spring,Partly Cloudy,122,108,14,0.32
2012-02-10,2012,February,22,Friday,Spring,Partly Cloudy,113,102,11,0.32
2012-02-10,2012,February,23,Friday,Spring,Partly Cloudy,65,64,1,0.3
2012-02-11,2012,February,0,Saturday,Spring,Partly Cloudy,53,50,3,0.3
2012-02-11,2012,February,1,Saturday,Spring,Light Snow/Rain,45,43,2,0.28
2012-02-11,2012,February,2,Saturday,Spring,Light Snow/Rain,26,24,2,0.26
2012-02-11,2012,February,3,Saturday,Spring,Light Snow/Rain,9,9,0,0.24
2012-02-11,2012,February,4,Saturday,Spring,Light Snow/Rain,4,4,0,0.24
2012-02-11,2012,February,5,Saturday,Spring,Light Snow/Rain,2,2,0,0.22
2012-02-11,2012,February,6,Saturday,Spring,Light Snow/Rain,9,8,1,0.22
2012-02-11,2012,February,7,Saturday,Spring,Light Snow/Rain,19,19,0,0.22
2012-02-11,2012,February,8,Saturday,Spring,Light Snow/Rain,78,77,1,0.22
2012-02-11,2012,February,9,Saturday,Spring,Light Snow/Rain,90,85,5,0.22
2012-02-11,2012,February,10,Saturday,Spring,Light Snow/Rain,166,143,23,0.22
2012-02-11,2012,February,11,Saturday,Spring,Partly Cloudy,183,157,26,0.24
2012-02-11,2012,February,12,Saturday,Spring,Partly Cloudy,221,196,25,0.26
2012-02-11,2012,February,13,Saturday,Spring,Partly Cloudy,235,217,18,0.26
2012-02-11,2012,February,14,Saturday,Spring,Partly Cloudy,243,205,38,0.26
2012-02-11,2012,February,15,Saturday,Spring,Partly Cloudy,124,112,12,0.3
2012-02-11,2012,February,16,Saturday,Spring,Light Snow/Rain,146,134,12,0.22
2012-02-11,2012,February,17,Saturday,Spring,Light Snow/Rain,144,131,13,0.22
2012-02-11,2012,February,18,Saturday,Spring,Partly Cloudy,108,105,3,0.22
2012-02-11,2012,February,19,Saturday,Spring,Partly Cloudy,87,85,2,0.2
2012-02-11,2012,February,20,Saturday,Spring,Partly Cloudy,63,62,1,0.16
2012-02-11,2012,February,21,Saturday,Spring,Clear,48,43,5,0.14
2012-02-11,2012,February,22,Saturday,Spring,Partly Cloudy,46,46,0,0.14
2012-02-11,2012,February,23,Saturday,Spring,Light Snow/Rain,20,20,0,0.12
2012-02-12,2012,February,0,Sunday,Spring,Light Snow/Rain,21,21,0,0.1
2012-02-12,2012,February,1,Sunday,Spring,Light Snow/Rain,24,24,0,0.08
2012-02-12,2012,February,2,Sunday,Spring,Partly Cloudy,27,26,1,0.1
2012-02-12,2012,February,3,Sunday,Spring,Partly Cloudy,14,14,0,0.1
2012-02-12,2012,February,4,Sunday,Spring,Partly Cloudy,1,1,0,0.1
2012-02-12,2012,February,5,Sunday,Spring,Clear,3,3,0,0.1
2012-02-12,2012,February,6,Sunday,Spring,Clear,2,2,0,0.1
2012-02-12,2012,February,7,Sunday,Spring,Clear,18,18,0,0.08
2012-02-12,2012,February,8,Sunday,Spring,Clear,26,26,0,0.08
2012-02-12,2012,February,9,Sunday,Spring,Clear,63,60,3,0.1
2012-02-12,2012,February,10,Sunday,Spring,Clear,91,83,8,0.12
2012-02-12,2012,February,11,Sunday,Spring,Clear,124,121,3,0.12
2012-02-12,2012,February,12,Sunday,Spring,Clear,140,133,7,0.14
2012-02-12,2012,February,13,Sunday,Spring,Clear,138,128,10,0.16
2012-02-12,2012,February,14,Sunday,Spring,Clear,111,102,9,0.16
2012-02-12,2012,February,15,Sunday,Spring,Clear,155,150,5,0.16
2012-02-12,2012,February,16,Sunday,Spring,Clear,164,148,16,0.2
2012-02-12,2012,February,17,Sunday,Spring,Clear,87,83,4,0.18
2012-02-12,2012,February,18,Sunday,Spring,Clear,96,92,4,0.16
2012-02-12,2012,February,19,Sunday,Spring,Clear,80,78,2,0.16
2012-02-12,2012,February,20,Sunday,Spring,Clear,57,56,1,0.14
2012-02-12,2012,February,21,Sunday,Spring,Clear,36,36,0,0.14
2012-02-12,2012,February,22,Sunday,Spring,Clear,28,28,0,0.14
2012-02-12,2012,February,23,Sunday,Spring,Clear,23,23,0,0.14
2012-02-13,2012,February,0,Monday,Spring,Clear,9,9,0,0.14
2012-02-13,2012,February,1,Monday,Spring,Clear,6,6,0,0.12
2012-02-13,2012,February,2,Monday,Spring,Clear,4,4,0,0.14
2012-02-13,2012,February,3,Monday,Spring,Clear,1,1,0,0.12
2012-02-13,2012,February,4,Monday,Spring,Clear,2,2,0,0.12
2012-02-13,2012,February,5,Monday,Spring,Clear,17,17,0,0.1
2012-02-13,2012,February,6,Monday,Spring,Clear,72,71,1,0.1
2012-02-13,2012,February,7,Monday,Spring,Clear,195,194,1,0.1
2012-02-13,2012,February,8,Monday,Spring,Clear,417,413,4,0.1
2012-02-13,2012,February,9,Monday,Spring,Clear,205,198,7,0.12
2012-02-13,2012,February,10,Monday,Spring,Clear,71,70,1,0.14
2012-02-13,2012,February,11,Monday,Spring,Clear,90,85,5,0.22
2012-02-13,2012,February,12,Monday,Spring,Clear,118,111,7,0.28
2012-02-13,2012,February,13,Monday,Spring,Clear,140,129,11,0.32
2012-02-13,2012,February,14,Monday,Spring,Clear,135,125,10,0.34
2012-02-13,2012,February,15,Monday,Spring,Clear,155,145,10,0.36
2012-02-13,2012,February,16,Monday,Spring,Clear,211,206,5,0.36
2012-02-13,2012,February,17,Monday,Spring,Clear,407,399,8,0.36
2012-02-13,2012,February,18,Monday,Spring,Clear,405,399,6,0.34
2012-02-13,2012,February,19,Monday,Spring,Clear,263,256,7,0.34
2012-02-13,2012,February,20,Monday,Spring,Clear,214,210,4,0.3
2012-02-13,2012,February,21,Monday,Spring,Clear,147,145,2,0.28
2012-02-13,2012,February,22,Monday,Spring,Clear,102,99,3,0.26
2012-02-13,2012,February,23,Monday,Spring,Clear,36,34,2,0.28
2012-02-14,2012,February,0,Tuesday,Spring,Partly Cloudy,14,14,0,0.26
2012-02-14,2012,February,1,Tuesday,Spring,Partly Cloudy,6,6,0,0.26
2012-02-14,2012,February,2,Tuesday,Spring,Partly Cloudy,3,3,0,0.28
2012-02-14,2012,February,3,Tuesday,Spring,Partly Cloudy,3,3,0,0.26
2012-02-14,2012,February,4,Tuesday,Spring,Partly Cloudy,2,2,0,0.26
2012-02-14,2012,February,5,Tuesday,Spring,Partly Cloudy,22,20,2,0.26
2012-02-14,2012,February,6,Tuesday,Spring,Partly Cloudy,90,89,1,0.26
2012-02-14,2012,February,7,Tuesday,Spring,Partly Cloudy,280,276,4,0.24
2012-02-14,2012,February,8,Tuesday,Spring,Partly Cloudy,513,510,3,0.24
2012-02-14,2012,February,9,Tuesday,Spring,Partly Cloudy,262,256,6,0.26
2012-02-14,2012,February,10,Tuesday,Spring,Partly Cloudy,98,90,8,0.26
2012-02-14,2012,February,11,Tuesday,Spring,Partly Cloudy,112,107,5,0.3
2012-02-14,2012,February,12,Tuesday,Spring,Partly Cloudy,172,162,10,0.3
2012-02-14,2012,February,13,Tuesday,Spring,Partly Cloudy,173,167,6,0.36
2012-02-14,2012,February,14,Tuesday,Spring,Clear,124,111,13,0.4
2012-02-14,2012,February,15,Tuesday,Spring,Partly Cloudy,145,138,7,0.42
2012-02-14,2012,February,16,Tuesday,Spring,Clear,266,251,15,0.42
2012-02-14,2012,February,17,Tuesday,Spring,Clear,523,504,19,0.42
2012-02-14,2012,February,18,Tuesday,Spring,Partly Cloudy,406,398,8,0.38
2012-02-14,2012,February,19,Tuesday,Spring,Partly Cloudy,281,270,11,0.36
2012-02-14,2012,February,20,Tuesday,Spring,Partly Cloudy,184,178,6,0.38
2012-02-14,2012,February,21,Tuesday,Spring,Partly Cloudy,109,105,4,0.36
2012-02-14,2012,February,22,Tuesday,Spring,Partly Cloudy,77,72,5,0.36
2012-02-14,2012,February,23,Tuesday,Spring,Partly Cloudy,57,55,2,0.36
2012-02-15,2012,February,0,Wednesday,Spring,Clear,22,22,0,0.32
2012-02-15,2012,February,1,Wednesday,Spring,Clear,5,5,0,0.34
2012-02-15,2012,February,2,Wednesday,Spring,Clear,4,4,0,0.3
2012-02-15,2012,February,3,Wednesday,Spring,Clear,3,3,0,0.28
2012-02-15,2012,February,4,Wednesday,Spring,Clear,1,1,0,0.28
2012-02-15,2012,February,5,Wednesday,Spring,Clear,25,25,0,0.28
2012-02-15,2012,February,6,Wednesday,Spring,Clear,95,92,3,0.3
2012-02-15,2012,February,7,Wednesday,Spring,Partly Cloudy,321,318,3,0.3
2012-02-15,2012,February,8,Wednesday,Spring,Clear,515,508,7,0.32
2012-02-15,2012,February,9,Wednesday,Spring,Clear,231,226,5,0.32
2012-02-15,2012,February,10,Wednesday,Spring,Clear,120,108,12,0.34
2012-02-15,2012,February,11,Wednesday,Spring,Clear,138,125,13,0.36
2012-02-15,2012,February,12,Wednesday,Spring,Clear,163,152,11,0.38
2012-02-15,2012,February,13,Wednesday,Spring,Clear,170,159,11,0.4
2012-02-15,2012,February,14,Wednesday,Spring,Clear,134,128,6,0.42
2012-02-15,2012,February,15,Wednesday,Spring,Clear,171,164,7,0.42
2012-02-15,2012,February,16,Wednesday,Spring,Clear,231,222,9,0.42
2012-02-15,2012,February,17,Wednesday,Spring,Clear,487,470,17,0.42
2012-02-15,2012,February,18,Wednesday,Spring,Clear,468,459,9,0.4
2012-02-15,2012,February,19,Wednesday,Spring,Clear,311,302,9,0.38
2012-02-15,2012,February,20,Wednesday,Spring,Clear,211,207,4,0.36
2012-02-15,2012,February,21,Wednesday,Spring,Clear,178,170,8,0.34
2012-02-15,2012,February,22,Wednesday,Spring,Clear,107,104,3,0.34
2012-02-15,2012,February,23,Wednesday,Spring,Clear,58,54,4,0.34
2012-02-16,2012,February,0,Thursday,Spring,Partly Cloudy,23,22,1,0.3
2012-02-16,2012,February,1,Thursday,Spring,Partly Cloudy,5,5,0,0.3
2012-02-16,2012,February,2,Thursday,Spring,Partly Cloudy,7,6,1,0.3
2012-02-16,2012,February,3,Thursday,Spring,Partly Cloudy,1,1,0,0.3
2012-02-16,2012,February,4,Thursday,Spring,Light Snow/Rain,3,3,0,0.3
2012-02-16,2012,February,5,Thursday,Spring,Partly Cloudy,20,20,0,0.3
2012-02-16,2012,February,6,Thursday,Spring,Partly Cloudy,87,83,4,0.3
2012-02-16,2012,February,7,Thursday,Spring,Partly Cloudy,288,285,3,0.3
2012-02-16,2012,February,8,Thursday,Spring,Partly Cloudy,498,489,9,0.3
2012-02-16,2012,February,9,Thursday,Spring,Partly Cloudy,202,199,3,0.3
2012-02-16,2012,February,10,Thursday,Spring,Light Snow/Rain,44,42,2,0.32
2012-02-16,2012,February,11,Thursday,Spring,Light Snow/Rain,71,69,2,0.32
2012-02-16,2012,February,12,Thursday,Spring,Light Snow/Rain,45,44,1,0.32
2012-02-16,2012,February,13,Thursday,Spring,Light Snow/Rain,64,62,2,0.34
2012-02-16,2012,February,14,Thursday,Spring,Light Snow/Rain,31,30,1,0.32
2012-02-16,2012,February,15,Thursday,Spring,Light Snow/Rain,53,50,3,0.34
